"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","33853","0.0-0.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","survey","1","38851","0.0-1.0","2025-04-11T13:16:51.964Z","1_000012","4932","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","106681","0.0-2.0","2025-04-11T13:16:51.964Z","1_000012","67815","{""subject_id"":""1_000012""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","156768","0.0-3.0","2025-04-11T13:16:51.964Z","1_000012","50049","50","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","168104","0.0-4.0","2025-04-11T13:16:51.964Z","1_000012","11333","90","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","282768","0.0-5.0","2025-04-11T13:16:51.964Z","1_000012","114661","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","465331","0.0-6.0","2025-04-11T13:16:51.964Z","1_000012","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","465335","0.0-7.0-0.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","survey","8","755229","0.0-7.0-1.0","2025-04-11T13:16:51.964Z","1_000012","289721","{""PCIRest1"":3,""PCIRest2"":0,""PCIRest3"":4,""PCIRest4"":4,""PCIRest5"":1,""PCIRest6"":3,""PCIRest7"":5,""PCIRest8"":6,""PCIRest9"":1,""PCIRest10"":5,""PCIRest11"":1,""PCIRest12"":3,""PCIRest13"":1,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","755234","0.0-7.0-2.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","instructions","10","1399262","0.0-8.0","2025-04-11T13:16:51.964Z","1_000012","644026","","instructions1","","","","[{""page_index"":0,""viewing_time"":644026}]","","","","","",""
"","","","","","html-button-response","11","1497103","0.0-9.0","2025-04-11T13:16:51.964Z","1_000012","97834","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","3687238","0.0-10.0","2025-04-11T13:16:51.964Z","1_000012","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","3687241","0.0-11.0-0.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","survey","14","3966881","0.0-11.0-1.0","2025-04-11T13:16:51.964Z","1_000012","279542","{""PCIGanz1"":4,""PCIGanz2"":1,""PCIGanz3"":3,""PCIGanz4"":6,""PCIGanz5"":4,""PCIGanz6"":4,""PCIGanz7"":2,""PCIGanz8"":1,""PCIGanz9"":0,""PCIGanz10"":1,""PCIGanz11"":4,""PCIGanz12"":4,""PCIGanz13"":4,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3966884","0.0-11.0-2.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","survey","16","4017479","0.0-12.0","2025-04-11T13:16:51.964Z","1_000012","50570","{""DSSQ"":{""DSSQ01"":2,""DSSQ02"":3,""DSSQ03"":3,""DSSQ04"":3,""DSSQ05"":3,""DSSQ06"":4,""DSSQ07"":3,""DSSQ08"":4},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","4035435","0.0-13.0","2025-04-11T13:16:51.964Z","1_000012","17952","87","time1","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>1. How often did you think about time <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","4041754","0.0-14.0","2025-04-11T13:16:51.964Z","1_000012","6317","40","time2","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>2. How fast did time pass for you <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","instructions","19","4130667","0.0-15.0","2025-04-11T13:16:51.964Z","1_000012","88911","","instructions2","","","","[{""page_index"":0,""viewing_time"":88910}]","","","","","",""
"","","","","","html-button-response","20","4133403","0.0-16.0","2025-04-11T13:16:51.964Z","1_000012","2733","0","videoIntro","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","","","","9","2","1","../video/17 C Bookshop.mp4","../video/17 B Saturn V.mp4",""
"true","false","[]","[]","[]","preload","21","4139318","0.0-17.0","2025-04-11T13:16:51.964Z","1_000012","","","","","","","","","","","","",""
"","","","","","survey-html-form","22","4344692","0.0-18.0-0.0","2025-04-11T13:16:51.964Z","1_000012","205364","{""ClipA"":""1"",""ClipB"":""0""}","videoRating","","","","","","","","","",""
