"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","14735","0.0-0.0","2025-09-12T15:59:10.253Z","4_000009","","","","","","","","","","","","",""
"","","","","","survey","1","670996","0.0-1.0","2025-09-12T15:59:10.253Z","4_000009","656199","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","887771","0.0-2.0","2025-09-12T15:59:10.253Z","4_000009","216740","{""subject_id"":""4_000009""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","911538","0.0-3.0-0.0","2025-09-12T15:59:10.253Z","4_000009","23765","64","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","917474","0.0-3.0-1.0","2025-09-12T15:59:10.253Z","4_000009","5935","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","986778","0.0-3.0-2.0","2025-09-12T15:59:10.253Z","4_000009","69303","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","1169384","0.0-3.0-3.0","2025-09-12T15:59:10.253Z","4_000009","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","1169385","0.0-3.0-4.0-0.0","2025-09-12T15:59:10.253Z","4_000009","","","","","","","","","","","","",""
"","","","","","survey","8","1393404","0.0-3.0-4.0-1.0","2025-09-12T15:59:10.253Z","4_000009","223942","{""PCIRest1"":5,""PCIRest2"":3,""PCIRest3"":2,""PCIRest4"":5,""PCIRest5"":1,""PCIRest6"":3,""PCIRest7"":2,""PCIRest8"":0,""PCIRest9"":1,""PCIRest10"":5,""PCIRest11"":5,""PCIRest12"":4,""PCIRest13"":1,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","1393405","0.0-3.0-4.0-2.0","2025-09-12T15:59:10.253Z","4_000009","","","","","","","","","","","","",""
"","","","","","instructions","10","1546203","0.0-3.0-5.0","2025-09-12T15:59:10.253Z","4_000009","152796","","instructions1","","","","[{""page_index"":0,""viewing_time"":152796}]","","","","","",""
