"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","4892","0.0-0.0","2025-09-24T13:42:23.600Z","4_000015","","","","","","","","","","","","",""
"","","","","","survey","1","15356","0.0-1.0","2025-09-24T13:42:23.600Z","4_000015","10437","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","70237","0.0-2.0","2025-09-24T13:42:23.600Z","4_000015","54864","{""subject_id"":""4_000015""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","103228","0.0-3.0-0.0","2025-09-24T13:42:23.600Z","4_000015","32988","65","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","108745","0.0-3.0-1.0","2025-09-24T13:42:23.600Z","4_000015","5514","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","115532","0.0-3.0-2.0","2025-09-24T13:42:23.600Z","4_000015","6785","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","298037","0.0-3.0-3.0","2025-09-24T13:42:23.600Z","4_000015","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","298041","0.0-3.0-4.0-0.0","2025-09-24T13:42:23.600Z","4_000015","","","","","","","","","","","","",""
"","","","","","survey","8","466080","0.0-3.0-4.0-1.0","2025-09-24T13:42:23.600Z","4_000015","167986","{""PCIRest1"":6,""PCIRest2"":3,""PCIRest3"":3,""PCIRest4"":6,""PCIRest5"":3,""PCIRest6"":3,""PCIRest7"":3,""PCIRest8"":3,""PCIRest9"":0,""PCIRest10"":3,""PCIRest11"":4,""PCIRest12"":3,""PCIRest13"":3,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","466084","0.0-3.0-4.0-2.0","2025-09-24T13:42:23.600Z","4_000015","","","","","","","","","","","","",""
