"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","52067","0.0-0.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","survey","1","113007","0.0-1.0","2025-06-10T15:15:00.423Z","4_000001","60896","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","247887","0.0-2.0","2025-06-10T15:15:00.423Z","4_000001","134815","{""subject_id"":""4_000001""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","257446","0.0-3.0-0.0","2025-06-10T15:15:00.423Z","4_000001","9555","85","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","263246","0.0-3.0-1.0","2025-06-10T15:15:00.423Z","4_000001","5798","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","273486","0.0-3.0-2.0","2025-06-10T15:15:00.423Z","4_000001","10238","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","456002","0.0-3.0-3.0","2025-06-10T15:15:00.423Z","4_000001","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","456003","0.0-3.0-4.0-0.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","survey","8","625372","0.0-3.0-4.0-1.0","2025-06-10T15:15:00.423Z","4_000001","169253","{""PCIRest1"":4,""PCIRest2"":3,""PCIRest3"":4,""PCIRest4"":6,""PCIRest5"":4,""PCIRest6"":1,""PCIRest7"":2,""PCIRest8"":4,""PCIRest9"":1,""PCIRest10"":3,""PCIRest11"":0,""PCIRest12"":5,""PCIRest13"":4,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","625373","0.0-3.0-4.0-2.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","instructions","10","682782","0.0-3.0-5.0","2025-06-10T15:15:00.423Z","4_000001","57406","","instructions1","","","","[{""page_index"":0,""viewing_time"":57406}]","","","","","",""
"","","","","","html-button-response","11","994398","0.0-3.0-6.0","2025-06-10T15:15:00.423Z","4_000001","311568","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","3184522","0.0-3.0-7.0","2025-06-10T15:15:00.423Z","4_000001","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","3184523","0.0-3.0-8.0-0.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","survey","14","3406676","0.0-3.0-8.0-1.0","2025-06-10T15:15:00.423Z","4_000001","222070","{""PCIGanz1"":6,""PCIGanz2"":5,""PCIGanz3"":3,""PCIGanz4"":6,""PCIGanz5"":5,""PCIGanz6"":1,""PCIGanz7"":3,""PCIGanz8"":1,""PCIGanz9"":0,""PCIGanz10"":1,""PCIGanz11"":1,""PCIGanz12"":6,""PCIGanz13"":6,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3406678","0.0-3.0-8.0-2.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","survey","16","3448857","0.0-3.0-9.0","2025-06-10T15:15:00.423Z","4_000001","42143","{""DSSQ"":{""DSSQ01"":3,""DSSQ02"":2,""DSSQ03"":1,""DSSQ04"":1,""DSSQ05"":1,""DSSQ06"":2,""DSSQ07"":2,""DSSQ08"":3},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","3455997","0.0-3.0-10.0","2025-06-10T15:15:00.423Z","4_000001","7137","16","time1","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>1. How often did you think about time <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","3460549","0.0-3.0-11.0","2025-06-10T15:15:00.423Z","4_000001","4550","63","time2","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>2. How fast did time pass for you <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","instructions","19","3509558","0.0-4.0","2025-06-10T15:15:00.423Z","4_000001","49007","","instructions2","","","","[{""page_index"":0,""viewing_time"":49007}]","","","","","",""
"","","","","","html-button-response","20","3516237","0.0-5.0","2025-06-10T15:15:00.423Z","4_000001","6678","0","videoIntro","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","","","","5","3","0","../video/13 D Meeting the Devil.mp4","../video/13 A Alien Contact.mp4",""
"true","false","[]","[]","[]","preload","21","3540552","0.0-6.0","2025-06-10T15:15:00.423Z","4_000001","","","","","","","","","","","","",""
"","","","","","survey-html-form","22","3704583","0.0-7.0-0.0","2025-06-10T15:15:00.423Z","4_000001","164014","{""ClipA"":""75"",""ClipB"":""84""}","videoRating","","","","","","","","","",""
"","","","","","html-button-response","23","3710302","0.0-8.0","2025-06-10T15:15:00.423Z","4_000001","5717","0","videoTargetIntro","<p>We will now select the target video.</p><p>Please watch the selected video a second time.</p>","","","","","","","","","[""../video/13 A Alien Contact.mp4""]"
"","","","","","video-keyboard-response","24","3777205","0.0-9.0","2025-06-10T15:15:00.423Z","4_000001","null","null","videoTarget","[""../video/13 A Alien Contact.mp4""]","","","","","","","","",""
