"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","28712","0.0-0.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","1","31355","0.0-1.0","2025-05-27T12:24:45.176Z","6_000000","2579","{""testrun"":""Pilot (Testlauf)""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","34532","0.0-2.0","2025-05-27T12:24:45.176Z","6_000000","3077","{""subject_id"":""6_000000""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","58482","0.0-3.0-0.0","2025-05-27T12:24:45.176Z","6_000000","23945","70","successBelief","<p>Bevor wir beginnen, möchten wir Sie nach Ihrer Einstellung zum Experiment fragen.</p>
            <p style=""font-weight: bold;"">Wie wahrscheinlich halten Sie es, dass Sie persönlich bei Ihrem heutigen präkognitiven Test erfolgreich sein werden?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","59816","0.0-3.0-1.0","2025-05-27T12:24:45.176Z","6_000000","1330","69","comfortable","<p style=""font-weight: bold;"">Fühlen Sie sich wohl mit dem Ganzfeld-Setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","60448","0.0-3.0-2.0","2025-05-27T12:24:45.176Z","6_000000","630","0","restIntro","<p>Als nächstes möchten wir Sie bitten, sich für 3 Minuten auf einen bequemen Stuhl zu setzen. Drücken Sie auf ""Weiter"", wenn Sie bereit sind, machen Sie es sich dann im Stuhl bequem und ruhen Sie sich aus, bis Sie ein Signalton am Ende des dreiminütigen Intervalls hören. Danach können Sie zu diesem Programm zurückkehren, um fortzufahren.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","242965","0.0-3.0-3.0","2025-05-27T12:24:45.176Z","6_000000","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","242967","0.0-3.0-4.0-0.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","8","261334","0.0-3.0-4.0-1.0","2025-05-27T12:24:45.176Z","6_000000","18141","{""PCIRest2"":3,""PCIRest3"":3,""PCIRest1"":3,""PCIRest4"":3,""PCIRest5"":3,""PCIRest6"":3,""PCIRest7"":3,""PCIRest8"":3,""PCIRest9"":3,""PCIRest10"":3,""PCIRest11"":3,""PCIRest12"":3,""PCIRest13"":3,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","261338","0.0-3.0-4.0-2.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","instructions","10","291089","0.0-3.0-5.0","2025-05-27T12:24:45.176Z","6_000000","29744","","instructions1","","","","[{""page_index"":0,""viewing_time"":29744}]","","","","","",""
"","","","","","html-button-response","11","330994","0.0-3.0-6.0","2025-05-27T12:24:45.176Z","6_000000","39866","0","GanzfeldIntro","<p>Bitte sagen Sie dem Versuchsleiter, dass er Ihnen bei der Ganzfeld-Ausrüstung behilflich sein soll. Der Versuchsleiter wird auf ""Weiter"" klicken, wenn Sie bereit sind, um zu beginnen.</p>
            <p>Der Audiopegel für das Ganzfeld kann während der Wiedergabe der unten stehenden Audiodatei angepasst werden.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","2504962","0.0-3.0-7.0","2025-05-27T12:24:45.176Z","6_000000","null","null","GanzfeldPlay","../audio/German_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","2504965","0.0-3.0-8.0-0.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","14","2647657","0.0-3.0-8.0-1.0","2025-05-27T12:24:45.176Z","6_000000","142533","{""PCIGanz1"":3,""PCIGanz2"":3,""PCIGanz3"":3,""PCIGanz4"":3,""PCIGanz5"":3,""PCIGanz6"":3,""PCIGanz7"":3,""PCIGanz8"":3,""PCIGanz9"":3,""PCIGanz11"":3,""PCIGanz10"":3,""PCIGanz13"":3,""PCIGanz12"":3,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","2647662","0.0-3.0-8.0-2.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","16","2673102","0.0-3.0-9.0","2025-05-27T12:24:45.176Z","6_000000","25381","{""DSSQ"":{""DSSQ01"":4,""DSSQ02"":4,""DSSQ03"":4,""DSSQ04"":4,""DSSQ05"":4,""DSSQ06"":4,""DSSQ07"":4,""DSSQ08"":4},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","2677374","0.0-3.0-10.0","2025-05-27T12:24:45.176Z","6_000000","4267","31","time1","<p><i>Bitte beantworten Sie die folgenden beiden Fragen zu Ihren Erfahrungen während der 30 Minuten Ganzfeld.</i></p>
            <p>1. Wie oft haben Sie <b>während der Aufgabe</b> an die Zeit gedacht?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","2678753","0.0-3.0-11.0","2025-05-27T12:24:45.176Z","6_000000","1375","23","time2","<p><i>Bitte beantworten Sie die folgenden beiden Fragen zu Ihren Erfahrungen während der 30 Minuten Ganzfeld.</i></p>
            <p>2. Wie schnell verging die Zeit für Sie <b>während der Aufgabe</b>?</p>","50","","","","","","","",""
"","","","","","instructions","19","2734573","0.0-4.0","2025-05-27T12:24:45.176Z","6_000000","55817","","instructions2","","","","[{""page_index"":0,""viewing_time"":55817}]","","","","","",""
"","","","","","html-button-response","20","2737574","0.0-5.0","2025-05-27T12:24:45.176Z","6_000000","2998","0","videoIntro","<p>Jetzt möchten wir, dass Sie sich zwei kurze Videos ansehen und bewerten, wie ähnlich sie Ihrem Ganzfeld-Erlebnis sind.</p>
            <p>Bitte klicken Sie auf ""Weiter"", wenn Sie bereit sind.</p>","","","","11","0","2","../video/19 A La Haine.mp4","../video/19 C Flat Block Marina.mp4",""
"true","false","[]","[]","[]","preload","21","2738056","0.0-6.0","2025-05-27T12:24:45.176Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey-html-form","22","2943024","0.0-7.0-0.0","2025-05-27T12:24:45.176Z","6_000000","204942","{""ClipA"":""65"",""ClipB"":""10""}","videoRating","","","","","","","","","",""
"","","","","","html-button-response","23","2946519","0.0-8.0","2025-05-27T12:24:45.176Z","6_000000","3491","0","videoTargetIntro","<p>Wir werden jetzt das Zielvideo auswählen.</p><p>Bitte sehen Sie sich das ausgewählte Video ein zweites Mal an.</p>","","","","","","","","","[""../video/19 A La Haine.mp4""]"
"","","","","","video-keyboard-response","24","3007760","0.0-9.0","2025-05-27T12:24:45.176Z","6_000000","null","null","videoTarget","[""../video/19 A La Haine.mp4""]","","","","","","","","",""
