"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","24623","0.0-0.0","2025-09-17T08:25:24.176Z","1_000020","","","","","","","","","","","","",""
"","","","","","survey","1","52638","0.0-1.0","2025-09-17T08:25:24.176Z","1_000020","27733","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","82750","0.0-2.0","2025-09-17T08:25:24.176Z","1_000020","30100","{""subject_id"":""1_000020""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","106925","0.0-3.0-0.0","2025-09-17T08:25:24.176Z","1_000020","24160","100","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","113628","0.0-3.0-1.0","2025-09-17T08:25:24.176Z","1_000020","6701","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","126837","0.0-3.0-2.0","2025-09-17T08:25:24.176Z","1_000020","13205","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","309378","0.0-3.0-3.0","2025-09-17T08:25:24.176Z","1_000020","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","309382","0.0-3.0-4.0-0.0","2025-09-17T08:25:24.176Z","1_000020","","","","","","","","","","","","",""
"","","","","","survey","8","513474","0.0-3.0-4.0-1.0","2025-09-17T08:25:24.176Z","1_000020","203959","{""PCIRest1"":6,""PCIRest2"":0,""PCIRest3"":5,""PCIRest4"":6,""PCIRest5"":0,""PCIRest6"":0,""PCIRest7"":5,""PCIRest8"":0,""PCIRest9"":0,""PCIRest10"":6,""PCIRest11"":0,""PCIRest12"":0,""PCIRest13"":0,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","513477","0.0-3.0-4.0-2.0","2025-09-17T08:25:24.176Z","1_000020","","","","","","","","","","","","",""
"","","","","","instructions","10","665276","0.0-3.0-5.0","2025-09-17T08:25:24.176Z","1_000020","151797","","instructions1","","","","[{""page_index"":0,""viewing_time"":151796}]","","","","","",""
"","","","","","html-button-response","11","743885","0.0-3.0-6.0","2025-09-17T08:25:24.176Z","1_000020","78598","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","2934244","0.0-3.0-7.0","2025-09-17T08:25:24.176Z","1_000020","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","2934247","0.0-3.0-8.0-0.0","2025-09-17T08:25:24.176Z","1_000020","","","","","","","","","","","","",""
"","","","","","survey","14","3336242","0.0-3.0-8.0-1.0","2025-09-17T08:25:24.176Z","1_000020","401887","{""PCIGanz1"":5,""PCIGanz2"":0,""PCIGanz3"":0,""PCIGanz4"":5,""PCIGanz5"":1,""PCIGanz6"":5,""PCIGanz7"":0,""PCIGanz8"":1,""PCIGanz9"":1,""PCIGanz10"":5,""PCIGanz11"":6,""PCIGanz12"":1,""PCIGanz13"":1,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3336244","0.0-3.0-8.0-2.0","2025-09-17T08:25:24.176Z","1_000020","","","","","","","","","","","","",""
"","","","","","survey","16","3425888","0.0-3.0-9.0","2025-09-17T08:25:24.176Z","1_000020","89612","{""DSSQ"":{""DSSQ01"":2,""DSSQ02"":5,""DSSQ03"":1,""DSSQ04"":1,""DSSQ05"":2,""DSSQ06"":1,""DSSQ07"":2,""DSSQ08"":1},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","3433324","0.0-3.0-10.0","2025-09-17T08:25:24.176Z","1_000020","7433","86","time1","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>1. How often did you think about time <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","3443379","0.0-3.0-11.0","2025-09-17T08:25:24.176Z","1_000020","10054","33","time2","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>2. How fast did time pass for you <b>during the task</b>?</p>","50","","","","","","","",""
