"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","23972","0.0-0.0","2025-03-04T11:43:40.330Z","1_000010","","","","","","","","","","","","",""
"","","","","","survey","1","27098","0.0-1.0","2025-03-04T11:43:40.330Z","1_000010","3034","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","31370","0.0-2.0","2025-03-04T11:43:40.330Z","1_000010","4259","{""subject_id"":""1_000010""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","49208","0.0-3.0","2025-03-04T11:43:40.330Z","1_000010","17814","2","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","54152","0.0-4.0","2025-03-04T11:43:40.330Z","1_000010","4942","91","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","106368","0.0-5.0","2025-03-04T11:43:40.330Z","1_000010","52214","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","288899","0.0-6.0","2025-03-04T11:43:40.330Z","1_000010","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","288902","0.0-7.0-0.0","2025-03-04T11:43:40.330Z","1_000010","","","","","","","","","","","","",""
"","","","","","survey","8","410579","0.0-7.0-1.0","2025-03-04T11:43:40.330Z","1_000010","121558","{""PCIRest1"":6,""PCIRest2"":2,""PCIRest3"":3,""PCIRest4"":5,""PCIRest5"":0,""PCIRest6"":2,""PCIRest7"":1,""PCIRest8"":1,""PCIRest9"":4,""PCIRest10"":6,""PCIRest11"":0,""PCIRest12"":2,""PCIRest13"":0,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","410581","0.0-7.0-2.0","2025-03-04T11:43:40.330Z","1_000010","","","","","","","","","","","","",""
