"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","61769","0.0-0.0","2025-09-23T19:50:01.219Z","4_000010","","","","","","","","","","","","",""
"","","","","","survey","1","81273","0.0-1.0","2025-09-23T19:50:01.219Z","4_000010","19445","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","3453690","0.0-2.0","2025-09-23T19:50:01.219Z","4_000010","3370987","{""subject_id"":""4_000010""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","3467913","0.0-3.0-0.0","2025-09-23T19:50:01.219Z","4_000010","14221","50","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","3476481","0.0-3.0-1.0","2025-09-23T19:50:01.219Z","4_000010","8566","99","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","3524041","0.0-3.0-2.0","2025-09-23T19:50:01.219Z","4_000010","47559","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","3706712","0.0-3.0-3.0","2025-09-23T19:50:01.219Z","4_000010","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","3706715","0.0-3.0-4.0-0.0","2025-09-23T19:50:01.219Z","4_000010","","","","","","","","","","","","",""
"","","","","","survey","8","3872430","0.0-3.0-4.0-1.0","2025-09-23T19:50:01.219Z","4_000010","165619","{""PCIRest1"":1,""PCIRest2"":1,""PCIRest3"":6,""PCIRest4"":5,""PCIRest5"":0,""PCIRest6"":6,""PCIRest7"":6,""PCIRest8"":6,""PCIRest9"":1,""PCIRest10"":6,""PCIRest11"":0,""PCIRest12"":0,""PCIRest13"":0,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","3872432","0.0-3.0-4.0-2.0","2025-09-23T19:50:01.219Z","4_000010","","","","","","","","","","","","",""
