"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","27830","0.0-0.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
"","","","","","survey","1","39923","0.0-1.0","2025-09-04T13:17:16.420Z","1_000015","11847","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","589940","0.0-2.0","2025-09-04T13:17:16.420Z","1_000015","550003","{""subject_id"":""1_000015""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","607075","0.0-3.0-0.0","2025-09-04T13:17:16.420Z","1_000015","17083","39","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","611907","0.0-3.0-1.0","2025-09-04T13:17:16.420Z","1_000015","4829","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","649451","0.0-3.0-2.0","2025-09-04T13:17:16.420Z","1_000015","37542","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","832016","0.0-3.0-3.0","2025-09-04T13:17:16.420Z","1_000015","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","832020","0.0-3.0-4.0-0.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
"","","","","","survey","8","1076613","0.0-3.0-4.0-1.0","2025-09-04T13:17:16.420Z","1_000015","244463","{""PCIRest1"":4,""PCIRest2"":1,""PCIRest3"":2,""PCIRest4"":5,""PCIRest5"":2,""PCIRest6"":2,""PCIRest7"":1,""PCIRest8"":4,""PCIRest9"":0,""PCIRest10"":5,""PCIRest11"":4,""PCIRest12"":2,""PCIRest13"":2,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","1076615","0.0-3.0-4.0-2.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
"","","","","","instructions","10","1162426","0.0-3.0-5.0","2025-09-04T13:17:16.420Z","1_000015","85810","","instructions1","","","","[{""page_index"":0,""viewing_time"":85809}]","","","","","",""
"","","","","","html-button-response","11","1295019","0.0-3.0-6.0","2025-09-04T13:17:16.420Z","1_000015","132586","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","3485144","0.0-3.0-7.0","2025-09-04T13:17:16.420Z","1_000015","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","3485146","0.0-3.0-8.0-0.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
