"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","4345","0.0-0.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","survey","1","10457","0.0-1.0","2026-04-16T18:49:04.740Z","4_000021","6101","{""testrun"":""Experiment""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","245166","0.0-2.0","2026-04-16T18:49:04.740Z","4_000021","234699","{""subject_id"":""4_000021""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","285526","0.0-3.0-0.0","2026-04-16T18:49:04.740Z","4_000021","40357","62","successBelief","<p>Before we begin, we would like to ask you about your attitude to the experiment.</p>
            <p style=""font-weight: bold;"">How likely do you think it is that you personally will succeed in your precognitive test today?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","289293","0.0-3.0-1.0","2026-04-16T18:49:04.740Z","4_000021","3766","100","comfortable","<p style=""font-weight: bold;"">Do you feel comfortable with the Ganzfeld setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","521767","0.0-3.0-2.0","2026-04-16T18:49:04.740Z","4_000021","232471","0","restIntro","<p>Next we would like you to rest in a reclining chair for 3 minutes. Press Continue when you are ready, then make yourself comfortable in the chair, and rest until you hear a beep signaling the end of the three minute interval. Afterwards you can return to this program to proceed.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","704393","0.0-3.0-3.0","2026-04-16T18:49:04.740Z","4_000021","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","704394","0.0-3.0-4.0-0.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","survey","8","852144","0.0-3.0-4.0-1.0","2026-04-16T18:49:04.740Z","4_000021","147724","{""PCIRest1"":5,""PCIRest2"":3,""PCIRest3"":1,""PCIRest4"":4,""PCIRest5"":3,""PCIRest6"":5,""PCIRest7"":2,""PCIRest8"":2,""PCIRest9"":3,""PCIRest10"":3,""PCIRest11"":2,""PCIRest12"":1,""PCIRest13"":1,""PCIIntro"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","852145","0.0-3.0-4.0-2.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","instructions","10","905023","0.0-3.0-5.0","2026-04-16T18:49:04.740Z","4_000021","52877","","instructions1","","","","[{""page_index"":0,""viewing_time"":52877}]","","","","","",""
"","","","","","html-button-response","11","1050376","0.0-3.0-6.0","2026-04-16T18:49:04.740Z","4_000021","145350","0","GanzfeldIntro","<p>Please tell the experimenter to assist you with the Ganzfeld equipment. The experimenter will click ""Continue"" when you are ready to begin.</p>
            <p>The audio level for the ganzfeld can be adjusted while playing the audio sample below.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","3240826","0.0-3.0-7.0","2026-04-16T18:49:04.740Z","4_000021","null","null","GanzfeldPlay","../audio/English_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","3240828","0.0-3.0-8.0-0.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","survey","14","3407061","0.0-3.0-8.0-1.0","2026-04-16T18:49:04.740Z","4_000021","166213","{""PCIGanz1"":5,""PCIGanz2"":5,""PCIGanz3"":0,""PCIGanz4"":5,""PCIGanz5"":4,""PCIGanz6"":2,""PCIGanz7"":1,""PCIGanz8"":0,""PCIGanz9"":2,""PCIGanz10"":1,""PCIGanz11"":5,""PCIGanz12"":4,""PCIGanz13"":5,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3407061","0.0-3.0-8.0-2.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","survey","16","3442762","0.0-3.0-9.0","2026-04-16T18:49:04.740Z","4_000021","35693","{""DSSQ"":{""DSSQ01"":3,""DSSQ02"":4,""DSSQ03"":3,""DSSQ04"":2,""DSSQ05"":3,""DSSQ06"":1,""DSSQ07"":3,""DSSQ08"":1},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","3452590","0.0-3.0-10.0","2026-04-16T18:49:04.740Z","4_000021","9827","61","time1","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>1. How often did you think about time <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","3509566","0.0-3.0-11.0","2026-04-16T18:49:04.740Z","4_000021","56975","40","time2","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>2. How fast did time pass for you <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","instructions","19","3590447","0.0-4.0","2026-04-16T18:49:04.740Z","4_000021","80879","","instructions2","","","","[{""page_index"":0,""viewing_time"":80879}]","","","","","",""
"","","","","","html-button-response","20","3593679","0.0-5.0","2026-04-16T18:49:04.740Z","4_000021","3230","0","videoIntro","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","","","","9","3","1","../video/17 D Whirling dervish.mp4","../video/17 B Saturn V.mp4",""
"true","false","[]","[]","[]","preload","21","3597260","0.0-6.0","2026-04-16T18:49:04.740Z","4_000021","","","","","","","","","","","","",""
"","","","","","survey-html-form","22","3816602","0.0-7.0-0.0","2026-04-16T18:49:04.740Z","4_000021","219337","{""ClipA"":""30"",""ClipB"":""95""}","videoRating","","","","","","","","","",""
"","","","","","html-button-response","23","3821545","0.0-8.0","2026-04-16T18:49:04.740Z","4_000021","4942","0","videoTargetIntro","<p>We will now select the target video.</p><p>Please watch the selected video a second time.</p>","","","","","","","","","[""../video/17 D Whirling dervish.mp4""]"
"","","","","","video-keyboard-response","24","3884630","0.0-9.0","2026-04-16T18:49:04.740Z","4_000021","null","null","videoTarget","[""../video/17 D Whirling dervish.mp4""]","","","","","","","","",""
