"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"true","false","[]","[]","[]","preload","0","24633","0.0-0.0","2025-05-13T12:16:22.450Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","1","30721","0.0-1.0","2025-05-13T12:16:22.450Z","6_000000","5978","{""testrun"":""Pilot (Testlauf)""}","testrun","","","","","","","","","",""
"","","","","","survey-text","2","34884","0.0-2.0","2025-05-13T12:16:22.450Z","6_000000","4035","{""subject_id"":""6_000000""}","welcome","","","","","","","","","",""
"","","","","","html-slider-response","3","69647","0.0-3.0-0.0","2025-05-13T12:16:22.450Z","6_000000","34760","61","successBelief","<p>Bevor wir beginnen, möchten wir Sie nach Ihrer Einstellung zum Experiment fragen.</p>
            <p style=""font-weight: bold;"">Wie wahrscheinlich halten Sie es, dass Sie persönlich bei Ihrem heutigen präkognitiven Test erfolgreich sein werden?</p>","50","","","","","","","",""
"","","","","","html-slider-response","4","73663","0.0-3.0-1.0","2025-05-13T12:16:22.450Z","6_000000","4012","71","comfortable","<p style=""font-weight: bold;"">Fühlen Sie sich wohl mit dem Ganzfeld-Setup?</p>","50","","","","","","","",""
"","","","","","html-button-response","5","87257","0.0-3.0-2.0","2025-05-13T12:16:22.450Z","6_000000","13590","0","restIntro","<p>Als nächstes möchten wir Sie bitten, sich für 3 Minuten auf einen bequemen Stuhl zu setzen. Drücken Sie auf ""Weiter"", wenn Sie bereit sind, machen Sie es sich dann im Stuhl bequem und ruhen Sie sich aus, bis Sie ein Signalton am Ende des dreiminütigen Intervalls hören. Danach können Sie zu diesem Programm zurückkehren, um fortzufahren.</p>","","","","","","","","",""
"","","","","","html-keyboard-response","6","269767","0.0-3.0-3.0","2025-05-13T12:16:22.450Z","6_000000","null","null","rest","","","","","","","","","",""
"","","","","","call-function","7","269771","0.0-3.0-4.0-0.0","2025-05-13T12:16:22.450Z","6_000000","","","","","","","","","","","","",""
"","","","","","survey","8","495223","0.0-3.0-4.0-1.0","2025-05-13T12:16:22.450Z","6_000000","253703","{""PCIRest1"":4,""PCIRest2"":2,""PCIRest3"":2,""PCIRest4"":4,""PCIRest5"":5,""PCIRest7"":3,""PCIRest6"":2,""PCIIntro"":null,""PCIRest8"":null,""PCIRest9"":null,""PCIRest10"":null,""PCIRest11"":null,""PCIRest12"":null,""PCIRest13"":null}","PCIRest","","","","","","","","","",""
"","","","","","call-function","9","495228","0.0-3.0-4.0-2.0","2025-05-13T12:16:22.450Z","6_000000","","","","","","","","","","","","",""
"","","","","","instructions","10","506569","0.0-3.0-5.0","2025-05-13T12:16:22.450Z","6_000000","11334","","instructions1","","","","[{""page_index"":0,""viewing_time"":11334}]","","","","","",""
"","","","","","html-button-response","11","570659","0.0-3.0-6.0","2025-05-13T12:16:22.450Z","6_000000","64022","0","GanzfeldIntro","<p>Bitte sagen Sie dem Versuchsleiter, dass er Ihnen bei der Ganzfeld-Ausrüstung behilflich sein soll. Der Versuchsleiter wird auf ""Weiter"" klicken, wenn Sie bereit sind, um zu beginnen.</p>
            <p>Der Audiopegel für das Ganzfeld kann während der Wiedergabe der unten stehenden Audiodatei angepasst werden.</p>
            <audio controls>
                <source src=""../audio/pinknoise_7min_128.mp3"" type=""audio/mpeg"">
                Your browser does not support the audio element.
            </audio>","","","","","","","","",""
"","","","","","audio-keyboard-response","12","2761009","0.0-3.0-7.0","2025-05-13T12:16:22.450Z","6_000000","null","null","GanzfeldPlay","../audio/German_Ganzfeld_Induction_v4.mp3","","","","","","","","",""
"","","","","","call-function","13","2761011","0.0-3.0-8.0-0.0","2025-05-13T12:16:22.450Z","6_000000","","","","","","","","","","","","",""
